approach;sample_size;repetition;feature;informative;correlation
Feature;100;0;Admission NC#Admission IC#CRP;False;0.0
Feature;100;0;event:CRP@99;False;0.0
Feature;100;0;event:CRP@161;False;0.0
Feature;100;0;event:CRP@215;False;0.0
Feature;100;0;event:Leucocytes@46;False;0.0
Feature;100;0;event:CRP@114;False;0.0
Feature;100;0;event:CRP@287;False;0.0
Feature;100;0;event:CRP@249;False;0.0
Feature;100;0;event:CRP@209;False;0.0
Feature;100;0;event:CRP@137;False;0.0
Feature;100;0;event:CRP@277;False;0.0
Feature;100;0;event:CRP@248;False;0.0
Feature;100;0;event:CRP@170;False;0.0
Feature;100;0;event:Diagnose@KA;False;0.0
Feature;100;0;event:CRP@45;False;0.0
Feature;100;0;event:Diagnose@VB;False;0.0
Feature;100;0;event:CRP@245;False;0.0
Feature;100;0;event:CRP@118;False;0.0
Feature;100;0;event:CRP@86;False;0.0
Feature;100;0;IV Antibiotics#Leucocytes#LacticAcid;False;0.0
Feature;100;0;event:CRP@280;False;0.0
Feature;100;0;event:CRP@190;False;0.0
Feature;100;0;event:CRP@18;False;0.0
Feature;100;0;event:CRP@138;False;0.0
Feature;100;0;IV Antibiotics#Admission IC#CRP;False;0.0
Feature;100;0;event:CRP@57;False;0.0
Feature;100;0;CRP#ER Sepsis Triage#Admission NC;False;0.0
Feature;100;0;event:Diagnose@GA;False;0.0
Feature;100;0;CRP#Admission IC#Leucocytes;False;0.0
Feature;100;0;event:Diagnose@XA;False;0.0
Feature;100;0;event:Diagnose@FA;False;0.0
Feature;100;0;ER Sepsis Triage#IV Antibiotics#Admission NC;False;0.0
Feature;100;0;CRP#Release D#Return ER;False;0.0
Feature;100;0;CRP#CRP#Release D;False;0.0
Feature;100;0;event:CRP@46;False;0.0
Feature;100;0;event:Leucocytes@35;False;0.0
Feature;100;0;event:Leucocytes@32;False;0.0
Feature;100;0;Leucocytes#ER Sepsis Triage#IV Antibiotics;False;0.0
Feature;100;0;CRP#Leucocytes#Release B;False;0.0
Feature;100;0;event:CRP@211;False;0.0
Feature;100;0;event:CRP@197;False;0.0
Feature;100;0;LacticAcid#Leucocytes#Release B;False;0.0
Feature;100;0;LacticAcid#LacticAcid#LacticAcid;False;0.0
Feature;100;0;ER Registration#CRP#Leucocytes;False;0.0
Feature;100;0;event:CRP@320;False;0.0
Feature;100;0;event:CRP@196;False;0.0
Feature;100;0;event:CRP@188;False;0.0
Feature;100;0;event:CRP@174;False;0.0
Feature;100;0;Leucocytes#CRP#ER Triage;False;0.0
Feature;100;0;ER Registration#LacticAcid#Leucocytes;False;0.0
Feature;100;0;LacticAcid#ER Sepsis Triage#IV Liquid;False;0.0
Feature;100;0;event:CRP@98;False;0.0
Feature;100;0;event:CRP@175;False;0.0
Feature;100;0;event:CRP@210;False;0.0
Feature;100;0;event:CRP@124;False;0.0
Feature;100;0;event:CRP@44;False;0.0
Feature;100;0;LacticAcid#Admission NC#Release B;False;0.0
Feature;100;0;event:Diagnose@EA;False;0.0
Feature;100;0;ER Triage#IV Liquid#ER Sepsis Triage;False;0.0
Feature;100;0;ER Registration#ER Triage#IV Liquid;False;0.0
Feature;100;0;LacticAcid#LacticAcid#IV Liquid;False;0.0
Feature;100;0;Leucocytes#ER Triage#ER Sepsis Triage;False;0.0
Feature;100;0;CRP#Leucocytes#ER Triage;False;0.0
Feature;100;0;ER Registration#LacticAcid#CRP;False;0.0
Feature;100;0;Leucocytes#ER Registration#ER Triage;False;0.0
Feature;100;0;CRP#Leucocytes#ER Registration;False;0.0
Feature;100;0;IV Antibiotics#LacticAcid#Leucocytes;False;0.0
Feature;100;0;event:CRP@31;False;0.0
Feature;100;0;LacticAcid#Admission NC#Release A;False;0.0
Feature;100;0;IV Liquid#ER Triage#ER Sepsis Triage;False;0.0
Feature;100;0;ER Registration#IV Liquid#ER Triage;False;0.0
Feature;100;0;event:CRP@283;False;0.0
Feature;100;0;event:CRP@218;False;0.0
Feature;100;0;IV Antibiotics#IV Liquid#LacticAcid;False;0.0
Feature;100;0;event:CRP@262;False;0.0
Feature;100;0;event:Leucocytes@33;False;0.0
Feature;100;0;event:Leucocytes@38;False;0.0
Feature;100;0;Admission NC#Leucocytes#Release A;False;0.0
Feature;100;0;ER Triage#ER Registration#ER Sepsis Triage;False;0.0
Feature;100;0;event:CRP@120;False;0.0
Feature;100;0;event:CRP@50;False;0.0
Feature;100;0;event:Diagnose@BA;False;0.0
Feature;100;0;Leucocytes#Release D#Return ER;False;0.0
Feature;100;0;event:CRP@79;False;0.0
Feature;100;0;event:CRP@125;False;0.0
Feature;100;0;IV Liquid#Admission NC#Admission NC;False;0.0
Feature;100;0;event:CRP@178;False;0.0
Feature;100;0;event:CRP@335;False;0.0
Feature;100;0;event:CRP@255;False;0.0
Feature;100;0;event:Diagnose@Y;False;0.0
Feature;100;0;event:CRP@201;False;0.0
Feature;100;0;event:Diagnose@W;False;0.0
Feature;100;0;event:CRP@263;False;0.0
Feature;100;0;event:CRP@208;False;0.0
Feature;100;0;event:CRP@343;False;0.0
Feature;100;0;event:CRP@243;False;0.0
Feature;100;0;event:CRP@155;False;0.0
Feature;100;0;event:CRP@88;False;0.0
Feature;100;0;Leucocytes#IV Antibiotics#IV Liquid;False;0.0
Feature;100;0;event:CRP@259;False;0.0
Feature;100;0;event:CRP@294;False;0.0
Feature;100;0;event:CRP@177;False;0.0
Feature;100;0;event:CRP@157;False;0.0
Feature;100;0;CRP#ER Triage#ER Sepsis Triage;False;0.0
Feature;100;0;LacticAcid#CRP#ER Triage;False;0.0
Feature;100;0;ER Registration#Leucocytes#LacticAcid;False;0.0
Feature;100;0;event:CRP@12;False;0.0
Feature;100;0;event:Leucocytes@0;False;0.0
Feature;100;0;event:CRP@184;False;0.0
Feature;100;0;event:CRP@342;False;0.0
Feature;100;0;event:CRP@63;False;0.0
Feature;100;0;event:CRP@105;False;0.0
Feature;100;0;event:Diagnose@S;False;0.0
Feature;100;0;Admission NC#LacticAcid#Release A;False;0.0
Feature;100;0;LacticAcid#Leucocytes#IV Antibiotics;False;0.0
Feature;100;0;IV Liquid#CRP#LacticAcid;False;0.0
Feature;100;0;event:CRP@230;False;0.0
Feature;100;0;CRP#Leucocytes#Release D;False;0.0
Feature;100;0;event:CRP@119;False;0.0
Feature;100;0;event:CRP@69;False;0.0
Feature;100;0;IV Antibiotics#IV Liquid#Leucocytes;False;0.0
Feature;100;0;ER Sepsis Triage#IV Antibiotics#IV Liquid;False;0.0
Feature;100;0;event:CRP@64;False;0.0
Feature;100;0;event:CRP@213;False;0.0
Feature;100;0;event:CRP@207;False;0.0
Feature;100;0;event:CRP@40;False;0.0
Feature;100;0;event:CRP@127;False;0.0
Feature;100;0;LacticAcid#Leucocytes#Release A;False;0.0
Feature;100;0;CRP#Admission NC#Admission NC;False;0.0
Feature;100;0;IV Antibiotics#ER Triage#Leucocytes;False;0.0
Feature;100;0;ER Sepsis Triage#IV Antibiotics#ER Triage;False;0.0
Feature;100;0;ER Registration#ER Sepsis Triage#IV Antibiotics;False;0.0
Feature;100;0;event:DiagnosticOther@True;False;0.0
Feature;100;0;event:CRP@216;False;0.0
Feature;100;0;event:Leucocytes@36;False;0.0
Feature;100;0;ER Sepsis Triage#Admission NC#Admission NC;False;0.0
Feature;100;0;event:CRP@87;False;0.0
Feature;100;0;event:CRP@33;False;0.0
Feature;100;0;event:Diagnose@N;False;0.0
Feature;100;0;event:CRP@350;False;0.0
Feature;100;0;event:CRP@166;False;0.0
Feature;100;0;event:CRP@160;False;0.0
Feature;100;0;event:CRP@92;False;0.0
Feature;100;0;event:CRP@212;False;0.0
Feature;100;0;event:CRP@415;False;0.0
Feature;100;0;Admission NC#Admission NC#Release A;False;0.0
Feature;100;0;LacticAcid#CRP#Admission IC;False;0.0
Feature;100;0;ER Sepsis Triage#IV Antibiotics#CRP;False;0.0
Feature;100;0;CRP#LacticAcid#ER Sepsis Triage;False;0.0
Feature;100;0;IV Liquid#LacticAcid#Leucocytes;False;0.0
Feature;100;0;event:Diagnose@M;False;0.0
Feature;100;0;event:LacticAcid@6;False;0.0
Feature;100;0;event:CRP@228;False;0.0
Feature;100;0;Leucocytes#CRP#Release B;False;0.0
Feature;100;0;Leucocytes#Admission NC#Release B;False;0.0
Feature;100;0;event:CRP@205;False;0.0
Feature;100;0;Admission IC#LacticAcid#Leucocytes;False;0.0
Feature;100;0;event:CRP@242;False;0.0
Feature;100;0;event:Leucocytes@1;False;0.0
Feature;100;0;event:Leucocytes@40;False;0.0
Feature;100;0;Admission NC#Release A#Return ER;False;0.0
Feature;100;0;IV Antibiotics#CRP#Leucocytes;False;0.0
Feature;100;0;Admission NC#IV Liquid#IV Antibiotics;False;0.0
Feature;100;0;event:Age@35;False;0.0
Feature;100;0;event:Age@25;False;0.0
Feature;100;0;event:Diagnose@J;False;0.0
Feature;100;0;Leucocytes#Release A#Return ER;False;0.0
Feature;100;0;CRP#Admission NC#IV Liquid;False;0.0
Feature;100;0;event:CRP@82;False;0.0
Feature;100;0;event:CRP@66;False;0.0
Feature;100;0;event:CRP@43;False;0.0
Feature;100;0;ER Sepsis Triage#IV Antibiotics#Leucocytes;False;0.0
Feature;100;0;ER Triage#ER Sepsis Triage#IV Antibiotics;False;0.0
Feature;100;0;CRP#Admission NC#Release B;False;0.0
Feature;100;0;Admission IC#Admission NC#CRP;False;0.0
Feature;100;0;Leucocytes#Admission IC#Admission NC;False;0.0
Feature;100;0;event:org:group@K;False;0.0
Feature;100;0;IV Antibiotics#LacticAcid#CRP;False;0.0
Feature;100;0;IV Liquid#IV Antibiotics#LacticAcid;False;0.0
Feature;100;0;event:Diagnose@F;False;0.0
Feature;100;0;IV Liquid#Admission NC#Release A;False;0.0
Feature;100;0;event:Age@90;False;0.0
Feature;100;0;event:CRP@189;False;0.0
Feature;100;0;event:CRP@299;False;0.0
Feature;100;0;event:CRP@265;False;0.0
Feature;100;0;event:CRP@139;False;0.0
Feature;100;0;event:Leucocytes@29;False;0.0
Feature;100;0;event:Age@80;False;0.0
Feature;100;0;CRP#Release A#Return ER;False;0.0
Feature;100;0;event:CRP@186;False;0.0
Feature;100;0;LacticAcid#Leucocytes#ER Sepsis Triage;False;0.0
Feature;100;0;ER Triage#CRP#LacticAcid;False;0.0
Feature;100;0;event:CRP@9;False;0.0
Feature;100;0;event:CRP@109;False;0.0
Feature;100;0;event:Diagnose@A;False;0.0
Feature;100;0;event:Age@75;False;-0.02720647808954716
Feature;100;0;event:org:group@A;False;-0.02914496050872131
Feature;100;0;event:Age@50;False;-0.03202563076101742
Feature;100;0;event:Age@70;False;-0.03202563076101742
Feature;100;0;event:org:group@C;False;-0.04
Feature;100;0;event:concept:name@ER Triage;False;-0.04
Feature;100;0;event:CRP@176;False;-0.04113450348948635
Feature;100;0;event:Diagnose@Q;False;-0.04113450348948635
Feature;100;0;event:Hypoxie@True;False;-0.04113450348948635
Feature;100;0;event:CRP@102;False;-0.04113450348948635
Feature;100;0;event:org:group@N;False;-0.04113450348948635
Feature;100;0;event:Diagnose@D;False;-0.04113450348948635
Feature;100;0;event:CRP@27;False;-0.04113450348948635
Feature;100;0;event:Age@65;False;-0.04588314677411235
Feature;100;0;event:Hypotensie@False;False;-0.05006261743217588
Feature;100;0;event:Age@60;False;-0.05862103817605492
Feature;100;0;event:SIRSCritLeucos@False;False;-0.07003152127845945
Feature;100;0;event:Oligurie@False;False;-0.07003152127845945
Feature;100;0;event:CRP@51;False;-0.07053899710856665
Feature;100;0;event:CRP@20;False;-0.07053899710856665
Feature;100;0;event:CRP@363;False;-0.0708881205008336
Feature;100;0;event:CRP@266;False;-0.0708881205008336
Feature;100;0;LacticAcid#Admission NC#LacticAcid;False;-0.0708881205008336
Feature;100;0;event:CRP@349;False;-0.0708881205008336
Feature;100;0;event:CRP@274;False;-0.0708881205008336
Feature;100;0;event:Diagnose@LC;False;-0.0708881205008336
Feature;100;0;event:CRP@236;False;-0.0708881205008336
Feature;100;0;event:CRP@307;False;-0.0708881205008336
Feature;100;0;event:Diagnose@SB;False;-0.0708881205008336
Feature;100;0;Leucocytes#Admission NC#LacticAcid;False;-0.0708881205008336
Feature;100;0;event:CRP@303;False;-0.0708881205008336
Feature;100;0;event:CRP@250;False;-0.0708881205008336
Feature;100;0;event:CRP@258;False;-0.0708881205008336
Feature;100;0;event:CRP@167;False;-0.0708881205008336
Feature;100;0;event:CRP@235;False;-0.0708881205008336
Feature;100;0;event:CRP@202;False;-0.0708881205008336
Feature;100;0;IV Liquid#Admission IC#CRP;False;-0.0708881205008336
Feature;100;0;IV Antibiotics#IV Liquid#Admission IC;False;-0.0708881205008336
Feature;100;0;CRP#Leucocytes#Admission IC;False;-0.0708881205008336
Feature;100;0;event:CRP@317;False;-0.0708881205008336
Feature;100;0;event:CRP@172;False;-0.0708881205008336
Feature;100;0;event:CRP@132;False;-0.0708881205008336
Feature;100;0;event:CRP@306;False;-0.0708881205008336
Feature;100;0;event:CRP@200;False;-0.0708881205008336
Feature;100;0;Admission NC#Admission NC#Admission NC;False;-0.0708881205008336
Feature;100;0;event:CRP@251;False;-0.0708881205008336
Feature;100;0;Leucocytes#Admission IC#Leucocytes;False;-0.0708881205008336
Feature;100;0;event:Diagnose@BB;False;-0.0708881205008336
Feature;100;0;event:CRP@141;False;-0.0708881205008336
Feature;100;0;Leucocytes#LacticAcid#ER Sepsis Triage;False;-0.0708881205008336
Feature;100;0;event:CRP@53;False;-0.0708881205008336
Feature;100;0;event:CRP@162;False;-0.0708881205008336
Feature;100;0;CRP#Admission IC#CRP;False;-0.0708881205008336
Feature;100;0;event:CRP@115;False;-0.0708881205008336
Feature;100;0;event:CRP@279;False;-0.0708881205008336
Feature;100;0;event:CRP@275;False;-0.0708881205008336
Feature;100;0;event:CRP@191;False;-0.0708881205008336
Feature;100;0;Leucocytes#Admission NC#Admission NC;False;-0.0708881205008336
Feature;100;0;event:CRP@325;False;-0.0708881205008336
Feature;100;0;event:CRP@194;False;-0.0708881205008336
Feature;100;0;event:CRP@123;False;-0.0708881205008336
Feature;100;0;event:CRP@273;False;-0.0708881205008336
Feature;100;0;Leucocytes#Leucocytes#LacticAcid;False;-0.0708881205008336
Feature;100;0;Leucocytes#Leucocytes#Admission NC;False;-0.0708881205008336
Feature;100;0;event:CRP@370;False;-0.0708881205008336
Feature;100;0;event:CRP@95;False;-0.0708881205008336
Feature;100;0;event:Diagnose@MA;False;-0.0708881205008336
Feature;100;0;IV Liquid#LacticAcid#CRP;False;-0.0708881205008336
Feature;100;0;CRP#ER Registration#ER Triage;False;-0.0708881205008336
Feature;100;0;event:CRP@222;False;-0.0708881205008336
Feature;100;0;event:CRP@154;False;-0.0708881205008336
Feature;100;0;event:Leucocytes@44;False;-0.0708881205008336
Feature;100;0;event:CRP@225;False;-0.0708881205008336
Feature;100;0;event:CRP@37;False;-0.0708881205008336
Feature;100;0;ER Sepsis Triage#Admission NC#CRP;False;-0.0708881205008336
Feature;100;0;LacticAcid#CRP#ER Sepsis Triage;False;-0.0708881205008336
Feature;100;0;event:CRP@165;False;-0.0708881205008336
Feature;100;0;Leucocytes#CRP#Admission IC;False;-0.0708881205008336
Feature;100;0;Admission NC#LacticAcid#Leucocytes;False;-0.0708881205008336
Feature;100;0;event:CRP@312;False;-0.0708881205008336
Feature;100;0;event:CRP@256;False;-0.0708881205008336
Feature;100;0;event:CRP@83;False;-0.0708881205008336
Feature;100;0;event:CRP@61;False;-0.0708881205008336
Feature;100;0;event:CRP@315;False;-0.0708881205008336
Feature;100;0;Admission NC#Admission NC#IV Liquid;False;-0.0708881205008336
Feature;100;0;event:CRP@146;False;-0.0708881205008336
Feature;100;0;event:CRP@239;False;-0.0708881205008336
Feature;100;0;event:CRP@233;False;-0.0708881205008336
Feature;100;0;CRP#CRP#CRP;False;-0.0708881205008336
Feature;100;0;event:CRP@185;False;-0.0708881205008336
Feature;100;0;Admission IC#Leucocytes#LacticAcid;False;-0.0708881205008336
Feature;100;0;Admission NC#Admission IC#Leucocytes;False;-0.0708881205008336
Feature;100;0;IV Liquid#Admission NC#CRP;False;-0.0708881205008336
Feature;100;0;event:CRP@247;False;-0.0708881205008336
Feature;100;0;event:CRP@198;False;-0.0708881205008336
Feature;100;0;Leucocytes#Admission IC#CRP;False;-0.0708881205008336
Feature;100;0;event:CRP@195;False;-0.0708881205008336
Feature;100;0;event:CRP@108;False;-0.0708881205008336
Feature;100;0;Admission IC#CRP#LacticAcid;False;-0.0708881205008336
Feature;100;0;LacticAcid#Admission IC#CRP;False;-0.0708881205008336
Feature;100;0;Leucocytes#LacticAcid#Admission IC;False;-0.0708881205008336
Feature;100;0;event:Diagnose@CA;False;-0.0708881205008336
Feature;100;0;event:CRP@16;False;-0.0708881205008336
Feature;100;0;CRP#IV Antibiotics#IV Liquid;False;-0.0708881205008336
Feature;100;0;event:Leucocytes@27;False;-0.0708881205008336
Feature;100;0;event:CRP@30;False;-0.0708881205008336
Feature;100;0;ER Registration#ER Sepsis Triage#IV Liquid;False;-0.0708881205008336
Feature;100;0;event:LacticAcid@5;False;-0.0708881205008336
Feature;100;0;event:CRP@60;False;-0.0708881205008336
Feature;100;0;event:CRP@182;False;-0.0708881205008336
